wave_id,sample,time_ms,value,sd,low_limit,high_limit
2,189,1.8900000000000001,0.8194236008262901,0.01,0.95,1.15
2,190,1.9000000000000001,0.7961876536274888,0.01,0.95,1.15
2,191,1.9100000000000001,0.8156114688140828,0.01,0.95,1.15
2,192,1.92,0.817784869201053,0.01,0.95,1.15
2,193,1.93,0.8061320728058909,0.01,0.95,1.15
2,194,1.94,0.8240813279285223,0.01,0.95,1.15
2,195,1.95,0.8309783007732456,0.01,0.95,1.15
2,196,1.96,0.8288892380017278,0.01,0.95,1.15
2,197,1.97,0.8528853831993074,0.01,0.95,1.15
2,198,1.98,0.8611581083225247,0.01,0.95,1.15
2,199,1.99,0.8477217020626094,0.01,0.95,1.15
2,200,2.0,0.8620356053175054,0.01,0.95,1.15
2,201,2.0100000000000002,0.8600177688134419,0.01,0.95,1.15
2,202,2.02,0.8557945185173566,0.01,0.95,1.15
2,203,2.0300000000000002,0.8738437253829809,0.01,0.95,1.15
2,204,2.04,0.883739138919076,0.01,0.95,1.15
2,205,2.05,0.8706187368473193,0.01,0.95,1.15
2,206,2.06,0.885210660559078,0.01,0.95,1.15
2,207,2.07,0.8937961848902817,0.01,0.95,1.15
2,208,2.08,0.9071791211186299,0.01,0.95,1.15
2,209,2.09,0.9083271711097596,0.01,0.95,1.15
2,210,2.1,0.9158177345392762,0.01,0.95,1.15
2,211,2.11,0.9218091943898935,0.01,0.95,1.15
2,212,2.12,0.9350906150859524,0.01,0.95,1.15
2,213,2.13,0.9435900350400432,0.01,0.95,1.15
2,214,2.14,0.9335007427910894,0.01,0.95,1.15
2,215,2.15,0.9440490532290379,0.01,0.95,1.15
2,216,2.16,0.936701982918127,0.01,0.95,1.15
2,217,2.17,0.9398759749266927,0.01,0.95,1.15
2,218,2.18,0.9605988438171147,0.01,0.95,1.15
2,219,2.19,0.9520787694120026,0.01,0.95,1.15
2,220,2.2,0.9576728769054008,0.01,0.95,1.15
2,221,2.21,0.9619679628544096,0.01,0.95,1.15
2,222,2.22,0.9723928777514933,0.01,0.95,1.15
2,223,2.23,0.9779857591129821,0.01,0.95,1.15
2,224,2.24,0.9763825714369443,0.01,0.95,1.15
2,225,2.25,1.0022643369918047,0.01,0.95,1.15
2,226,2.2600000000000002,0.9929070485241273,0.01,0.95,1.15
2,227,2.27,0.9843798474153403,0.01,0.95,1.15
2,228,2.2800000000000002,1.004256431844389,0.01,0.95,1.15
2,229,2.29,1.022817853737867,0.01,0.95,1.15
2,230,2.3000000000000003,1.020754039557489,0.01,0.95,1.15
2,231,2.31,1.0259536396668758,0.01,0.95,1.15
2,232,2.32,1.0225751152012788,0.01,0.95,1.15
2,233,2.33,1.0146431623977623,0.01,0.95,1.15
2,234,2.34,1.0411381567739368,0.01,0.95,1.15
2,235,2.35,1.0208910202792576,0.01,0.95,1.15
2,236,2.36,1.043564291534173,0.01,0.95,1.15
2,237,2.37,1.0600140630716393,0.01,0.95,1.15
2,238,2.38,1.0597395877501155,0.01,0.95,1.15
2,239,2.39,1.0435806647306933,0.01,0.95,1.15
2,240,2.4,1.0499573953117607,0.01,0.95,1.15
2,241,2.41,1.0659085360547766,0.01,0.95,1.15
2,242,2.42,1.063131800476716,0.01,0.95,1.15
2,243,2.43,1.0660030336099724,0.01,0.95,1.15
2,244,2.44,1.0427414522807132,0.01,0.95,1.15
2,245,2.45,1.0558060999325765,0.01,0.95,1.15
2,246,2.46,1.076476265352665,0.01,0.95,1.15
2,247,2.47,1.0690559606661434,0.01,0.95,1.15
2,248,2.48,1.0608287487948422,0.01,0.95,1.15
2,249,2.49,1.0465295225021392,0.01,0.95,1.15
2,250,2.5,1.0626142957144333,0.01,0.95,1.15
2,251,2.5100000000000002,1.070776594201901,0.01,0.95,1.15
2,252,2.52,1.079929318104006,0.01,0.95,1.15
2,253,2.5300000000000002,1.0797995752663234,0.01,0.95,1.15
2,254,2.54,1.0688799672030538,0.01,0.95,1.15
2,255,2.5500000000000003,1.0865746231481817,0.01,0.95,1.15
2,256,2.56,1.0828872871873525,0.01,0.95,1.15
2,257,2.57,1.1051045184614454,0.01,0.95,1.15
2,258,2.58,1.100160877695489,0.01,0.95,1.15
2,259,2.59,1.0938731021843116,0.01,0.95,1.15
2,260,2.6,1.0902229794123532,0.01,0.95,1.15
2,261,2.61,1.0827384369222814,0.01,0.95,1.15
2,262,2.62,1.1007137160838314,0.01,0.95,1.15
2,263,2.63,1.102854625838105,0.01,0.95,1.15
2,264,2.64,1.0846350317247322,0.01,0.95,1.15
2,265,2.65,1.0955017976108536,0.01,0.95,1.15
2,266,2.66,1.1113244363701917,0.01,0.95,1.15
2,267,2.67,1.0964538234201318,0.01,0.95,1.15
2,268,2.68,1.091080791783358,0.01,0.95,1.15
2,269,2.69,1.0940683767526451,0.01,0.95,1.15
2,270,2.7,1.1194656448656777,0.01,0.95,1.15
2,271,2.71,1.0955563008536522,0.01,0.95,1.15
2,272,2.72,1.087740061011734,0.01,0.95,1.15
2,273,2.73,1.105596708824463,0.01,0.95,1.15
2,274,2.74,1.0991336861154004,0.01,0.95,1.15
2,275,2.75,1.1021312130801906,0.01,0.95,1.15
2,276,2.7600000000000002,1.0978521292733936,0.01,0.95,1.15
2,277,2.77,1.0924515715345906,0.01,0.95,1.15
2,278,2.7800000000000002,1.1297262732918092,0.01,0.95,1.15
2,279,2.79,1.08546341460503,0.01,0.95,1.15
2,280,2.8000000000000003,1.0912223606823204,0.01,0.95,1.15
2,281,2.81,1.1030698508793946,0.01,0.95,1.15
2,282,2.82,1.1167649757494793,0.01,0.95,1.15
2,283,2.83,1.0928118537500051,0.01,0.95,1.15
2,284,2.84,1.109132529272988,0.01,0.95,1.15
2,285,2.85,1.0888938696747912,0.01,0.95,1.15
2,286,2.86,1.0930906659185953,0.01,0.95,1.15
2,287,2.87,1.0941269661345583,0.01,0.95,1.15
2,288,2.88,1.091871199502807,0.01,0.95,1.15
2,289,2.89,1.1070002497946145,0.01,0.95,1.15
2,290,2.9,1.0828267501791162,0.01,0.95,1.15
2,291,2.91,1.0935059718783695,0.01,0.95,1.15
2,292,2.92,1.0979203421302728,0.01,0.95,1.15
2,293,2.93,1.08206927486054,0.01,0.95,1.15
2,294,2.94,1.0819089208893273,0.01,0.95,1.15
2,295,2.95,1.0843003077513211,0.01,0.95,1.15
2,296,2.96,1.0939719757512005,0.01,0.95,1.15
2,297,2.97,1.0986495633417532,0.01,0.95,1.15
2,298,2.98,1.073397028876859,0.01,0.95,1.15
2,299,2.99,1.0797620058556185,0.01,0.95,1.15
2,300,3.0,1.0784352515072284,0.01,0.95,1.15
2,301,3.0100000000000002,1.0824515508019035,0.01,0.95,1.15
2,302,3.02,1.0874404015735784,0.01,0.95,1.15
2,303,3.0300000000000002,1.0706691092274274,0.01,0.95,1.15
2,304,3.04,1.067501925314236,0.01,0.95,1.15
2,305,3.0500000000000003,1.0854285488077262,0.01,0.95,1.15
2,306,3.06,1.0617542708065149,0.01,0.95,1.15
2,307,3.0700000000000003,1.0682595499728855,0.01,0.95,1.15
2,308,3.08,1.0697687068126494,0.01,0.95,1.15
2,309,3.09,1.0725581123147698,0.01,0.95,1.15
2,310,3.1,1.0588787133599113,0.01,0.95,1.15
2,311,3.11,1.0602879672797338,0.01,0.95,1.15
2,312,3.12,1.0607067304204292,0.01,0.95,1.15
2,313,3.13,1.0592317720332396,0.01,0.95,1.15
2,314,3.14,1.06777290795669,0.01,0.95,1.15
2,315,3.15,1.0447167554982384,0.01,0.95,1.15
2,316,3.16,1.068676198091117,0.01,0.95,1.15
2,317,3.17,1.0598256155517907,0.01,0.95,1.15
2,318,3.18,1.055707241356057,0.01,0.95,1.15
2,319,3.19,1.0569276269015693,0.01,0.95,1.15
2,320,3.2,1.0673075000658534,0.01,0.95,1.15
2,321,3.21,1.051318009233735,0.01,0.95,1.15
2,322,3.22,1.0731988682113682,0.01,0.95,1.15
2,323,3.23,1.0581492107202484,0.01,0.95,1.15
2,324,3.24,1.047449373056726,0.01,0.95,1.15
2,325,3.25,1.0333528892676058,0.01,0.95,1.15
2,326,3.2600000000000002,1.0227178002584327,0.01,0.95,1.15
2,327,3.27,1.0445258938210649,0.01,0.95,1.15
2,328,3.2800000000000002,1.0497127279004896,0.01,0.95,1.15
2,329,3.29,1.0172218272104376,0.01,0.95,1.15
2,330,3.3000000000000003,1.0236829133935876,0.01,0.95,1.15
2,331,3.31,1.0326278462028127,0.01,0.95,1.15
2,332,3.3200000000000003,1.0311131026999876,0.01,0.95,1.15
2,333,3.33,1.0293992321944292,0.01,0.95,1.15
2,334,3.34,1.0142918779300913,0.01,0.95,1.15
2,335,3.35,1.0123820576270823,0.01,0.95,1.15
2,336,3.36,1.0052154873527583,0.01,0.95,1.15
2,337,3.37,1.0192474955671902,0.01,0.95,1.15
2,338,3.38,1.0324560696535843,0.01,0.95,1.15
2,339,3.39,1.0413671575995358,0.01,0.95,1.15
2,340,3.4,1.0150239377203203,0.01,0.95,1.15
2,341,3.41,1.0088200063541857,0.01,0.95,1.15
2,342,3.42,1.025228820435192,0.01,0.95,1.15
2,343,3.43,1.030872310917041,0.01,0.95,1.15
2,344,3.44,1.0345859017893495,0.01,0.95,1.15
2,345,3.45,1.0198103888237653,0.01,0.95,1.15
2,346,3.46,1.015015404801241,0.01,0.95,1.15
2,347,3.47,0.9922589369872044,0.01,0.95,1.15
2,348,3.48,1.0024846401320875,0.01,0.95,1.15
2,349,3.49,1.0022399453657709,0.01,0.95,1.15
2,350,3.5,0.9967506414362145,0.01,0.95,1.15
2,351,3.5100000000000002,1.01391544624692,0.01,0.95,1.15
2,352,3.52,1.003145410400139,0.01,0.95,1.15
2,353,3.5300000000000002,0.9974116955475382,0.01,0.95,1.15
2,354,3.54,0.9916569498600446,0.01,0.95,1.15
2,355,3.5500000000000003,1.0140472738434312,0.01,0.95,1.15
2,356,3.56,1.0111283428430329,0.01,0.95,1.15
2,357,3.5700000000000003,1.0169886506173011,0.01,0.95,1.15
2,358,3.58,1.0012414467778894,0.01,0.95,1.15
2,359,3.59,1.008005616587038,0.01,0.95,1.15
2,360,3.6,1.0114370021951815,0.01,0.95,1.15
2,361,3.61,1.0106984892291222,0.01,0.95,1.15
2,362,3.62,0.9769972773467613,0.01,0.95,1.15
2,363,3.63,1.027810725199598,0.01,0.95,1.15
2,364,3.64,1.001292393588281,0.01,0.95,1.15
2,365,3.65,0.9903170085453467,0.01,0.95,1.15
2,366,3.66,0.9940226086670197,0.01,0.95,1.15
2,367,3.67,0.9984211996318673,0.01,0.95,1.15
2,368,3.68,1.0059287469325164,0.01,0.95,1.15
2,369,3.69,1.0189692086880928,0.01,0.95,1.15
2,370,3.7,0.9818171753251823,0.01,0.95,1.15
2,371,3.71,0.9997801017952438,0.01,0.95,1.15
2,372,3.72,1.005372131823162,0.01,0.95,1.15
2,373,3.73,0.9904763731751783,0.01,0.95,1.15
2,374,3.74,1.0077749381521328,0.01,0.95,1.15
2,375,3.75,0.9964338952264419,0.01,0.95,1.15
2,376,3.7600000000000002,1.006544307645787,0.01,0.95,1.15
2,377,3.77,1.0045577283050855,0.01,0.95,1.15
2,378,3.7800000000000002,1.0111699589519272,0.01,0.95,1.15
2,379,3.79,0.995605112661496,0.01,0.95,1.15
2,380,3.8000000000000003,0.97545628342903,0.01,0.95,1.15
2,381,3.81,0.9850637138518121,0.01,0.95,1.15
2,382,3.8200000000000003,1.0070083630913695,0.01,0.95,1.15
2,383,3.83,1.0070055918037795,0.01,0.95,1.15
2,384,3.84,0.9992946060695211,0.01,0.95,1.15
2,385,3.85,1.0060740413963731,0.01,0.95,1.15
2,386,3.86,0.9977924658215939,0.01,0.95,1.15
2,387,3.87,1.0067006404752152,0.01,0.95,1.15
2,388,3.88,1.0141218620662364,0.01,0.95,1.15
2,389,3.89,0.9953947603975015,0.01,0.95,1.15
2,390,3.9,1.0051045811139172,0.01,0.95,1.15
2,391,3.91,1.0055095702235342,0.01,0.95,1.15
2,392,3.92,0.9955984890815748,0.01,0.95,1.15
2,393,3.93,1.012322982699736,0.01,0.95,1.15
2,394,3.94,1.0260006428318218,0.01,0.95,1.15
2,395,3.95,1.0047840671593031,0.01,0.95,1.15
2,396,3.96,1.0274378835493814,0.01,0.95,1.15
2,397,3.97,1.0123852153974977,0.01,0.95,1.15
2,398,3.98,1.01020324389118,0.01,0.95,1.15
2,399,3.99,1.0173936077289265,0.01,0.95,1.15
2,400,4.0,1.0078972105738153,0.01,0.95,1.15
2,401,4.01,1.0083773757099677,0.01,0.95,1.15
2,402,4.0200000000000005,0.9999823134016687,0.01,0.95,1.15
2,403,4.03,1.0033450527297272,0.01,0.95,1.15
2,404,4.04,1.0111642227811921,0.01,0.95,1.15
2,405,4.05,1.0210488903136463,0.01,0.95,1.15
2,406,4.0600000000000005,1.0204602004964547,0.01,0.95,1.15
2,407,4.07,1.0070268612955346,0.01,0.95,1.15
2,408,4.08,1.0128901036298044,0.01,0.95,1.15
2,409,4.09,1.0058171047748061,0.01,0.95,1.15
2,410,4.1,1.0012712780131792,0.01,0.95,1.15
2,411,4.11,1.0197981410606274,0.01,0.95,1.15
2,412,4.12,1.0194694742781658,0.01,0.95,1.15
2,413,4.13,1.0262331994543366,0.01,0.95,1.15
2,414,4.14,1.018925282531156,0.01,0.95,1.15
2,415,4.15,1.032183579883557,0.01,0.95,1.15
2,416,4.16,1.0156131966767623,0.01,0.95,1.15
2,417,4.17,1.017481625322489,0.01,0.95,1.15
2,418,4.18,1.0250788847032513,0.01,0.95,1.15
2,419,4.19,1.0343949515122166,0.01,0.95,1.15
2,420,4.2,1.0321490028826814,0.01,0.95,1.15
2,421,4.21,1.02384887712119,0.01,0.95,1.15
2,422,4.22,1.0314958305695598,0.01,0.95,1.15
2,423,4.23,1.0397380465585997,0.01,0.95,1.15
2,424,4.24,1.0369883712152295,0.01,0.95,1.15
2,425,4.25,1.0122721008000208,0.01,0.95,1.15
2,426,4.26,1.047562625755449,0.01,0.95,1.15
2,427,4.2700000000000005,1.0293445361259874,0.01,0.95,1.15
2,428,4.28,1.0385370528699214,0.01,0.95,1.15
2,429,4.29,1.0296736188527442,0.01,0.95,1.15
2,430,4.3,1.0286959824011372,0.01,0.95,1.15
2,431,4.3100000000000005,1.0379778706569445,0.01,0.95,1.15
2,432,4.32,1.0297114155850584,0.01,0.95,1.15
2,433,4.33,1.0441858369069645,0.01,0.95,1.15
2,434,4.34,1.0237849440832045,0.01,0.95,1.15
2,435,4.3500000000000005,1.0401422335153803,0.01,0.95,1.15
2,436,4.36,1.043666834038448,0.01,0.95,1.15
2,437,4.37,1.0542294332545057,0.01,0.95,1.15
2,438,4.38,1.0166681289118071,0.01,0.95,1.15
2,439,4.39,1.0508844681061809,0.01,0.95,1.15
2,440,4.4,1.04588965212717,0.01,0.95,1.15
2,441,4.41,1.031489266676628,0.01,0.95,1.15
2,442,4.42,1.0511447857575942,0.01,0.95,1.15
2,443,4.43,1.0381131662676855,0.01,0.95,1.15
2,444,4.44,1.030475779286801,0.01,0.95,1.15
2,445,4.45,1.0399942519490384,0.01,0.95,1.15
2,446,4.46,1.0429487404057982,0.01,0.95,1.15
2,447,4.47,1.0420073242795795,0.01,0.95,1.15
2,448,4.48,1.051535993492309,0.01,0.95,1.15
2,449,4.49,1.0408708789494763,0.01,0.95,1.15
2,450,4.5,1.0568791299810743,0.01,0.95,1.15
2,451,4.51,1.0312157417004884,0.01,0.95,1.15
2,452,4.5200000000000005,1.0529989785682834,0.01,0.95,1.15
2,453,4.53,1.0471325893219725,0.01,0.95,1.15
2,454,4.54,1.054911238591201,0.01,0.95,1.15
2,455,4.55,1.0569975943638499,0.01,0.95,1.15
2,456,4.5600000000000005,1.0433845522134115,0.01,0.95,1.15
2,457,4.57,1.0484262313581738,0.01,0.95,1.15
2,458,4.58,1.0674764141218764,0.01,0.95,1.15
2,459,4.59,1.0647411224334606,0.01,0.95,1.15
2,460,4.6000000000000005,1.0556005693576442,0.01,0.95,1.15
2,461,4.61,1.038655506579286,0.01,0.95,1.15
2,462,4.62,1.054742423442584,0.01,0.95,1.15
2,463,4.63,1.0639807834129045,0.01,0.95,1.15
2,464,4.64,1.0565729929012029,0.01,0.95,1.15
2,465,4.65,1.037616146214578,0.01,0.95,1.15
2,466,4.66,1.0454905488849127,0.01,0.95,1.15
2,467,4.67,1.0622487759995087,0.01,0.95,1.15
2,468,4.68,1.0613964845065622,0.01,0.95,1.15
2,469,4.69,1.0632367905101128,0.01,0.95,1.15
2,470,4.7,1.0596107932631684,0.01,0.95,1.15
2,471,4.71,1.0384368569698692,0.01,0.95,1.15
2,472,4.72,1.0569110132071757,0.01,0.95,1.15
2,473,4.73,1.0416285745758758,0.01,0.95,1.15
2,474,4.74,1.0666053409085106,0.01,0.95,1.15
2,475,4.75,1.061080234263355,0.01,0.95,1.15
2,476,4.76,1.0587387337861973,0.01,0.95,1.15
2,477,4.7700000000000005,1.057288971263383,0.01,0.95,1.15
2,478,4.78,1.0737216535554537,0.01,0.95,1.15
2,479,4.79,1.0602808850533423,0.01,0.95,1.15
2,480,4.8,1.063365696654475,0.01,0.95,1.15
2,481,4.8100000000000005,1.0575329582143076,0.01,0.95,1.15
2,482,4.82,1.0671706510886465,0.01,0.95,1.15
2,483,4.83,1.0583099043328348,0.01,0.95,1.15
2,484,4.84,1.0595127949069398,0.01,0.95,1.15
2,485,4.8500000000000005,1.0595375983613733,0.01,0.95,1.15
2,486,4.86,1.063346884557334,0.01,0.95,1.15
2,487,4.87,1.0748574030168934,0.01,0.95,1.15
2,488,4.88,1.0459048306785166,0.01,0.95,1.15
2,489,4.89,1.0535141727830188,0.01,0.95,1.15
2,490,4.9,1.037427740864205,0.01,0.95,1.15
2,491,4.91,1.0702277111670322,0.01,0.95,1.15
2,492,4.92,1.0820280366388595,0.01,0.95,1.15
2,493,4.93,1.0511868727095748,0.01,0.95,1.15
2,494,4.94,1.063811976041174,0.01,0.95,1.15
2,495,4.95,1.0818059069697032,0.01,0.95,1.15
2,496,4.96,1.050686925884237,0.01,0.95,1.15
2,497,4.97,1.0658272941239018,0.01,0.95,1.15
2,498,4.98,1.066090920004495,0.01,0.95,1.15
2,499,4.99,1.0514141812688529,0.01,0.95,1.15
2,500,5.0,1.0571247301118563,0.01,0.95,1.15
2,501,5.01,1.0512680077334433,0.01,0.95,1.15
2,502,5.0200000000000005,1.050673450081554,0.01,0.95,1.15
2,503,5.03,1.0517383492848147,0.01,0.95,1.15
2,504,5.04,1.0552207817658616,0.01,0.95,1.15
2,505,5.05,1.0490924944178115,0.01,0.95,1.15
2,506,5.0600000000000005,1.0495756519784605,0.01,0.95,1.15
2,507,5.07,1.0488521196595961,0.01,0.95,1.15
2,508,5.08,1.0498719061470883,0.01,0.95,1.15
2,509,5.09,1.0537763249216232,0.01,0.95,1.15
2,510,5.1000000000000005,1.0500655572361903,0.01,0.95,1.15
2,511,5.11,1.0515236742995593,0.01,0.95,1.15
2,512,5.12,1.0466284094001992,0.01,0.95,1.15
2,513,5.13,1.0523219997630655,0.01,0.95,1.15
2,514,5.14,1.0542271368758838,0.01,0.95,1.15
2,515,5.15,1.05205037393651,0.01,0.95,1.15
2,516,5.16,1.0452758872374717,0.01,0.95,1.15
2,517,5.17,1.049193510024758,0.01,0.95,1.15
2,518,5.18,1.0449229924352434,0.01,0.95,1.15
2,519,5.19,1.0466805240486317,0.01,0.95,1.15
2,520,5.2,1.051788528873794,0.01,0.95,1.15
2,521,5.21,1.0525136495508374,0.01,0.95,1.15
2,522,5.22,1.045661449480453,0.01,0.95,1.15
2,523,5.23,1.048828788501991,0.01,0.95,1.15
2,524,5.24,1.0497163898937627,0.01,0.95,1.15
2,525,5.25,1.0478622101510047,0.01,0.95,1.15
2,526,5.26,1.04758337336128,0.01,0.95,1.15
2,527,5.2700000000000005,1.0505397708471473,0.01,0.95,1.15
2,528,5.28,1.0466427421264972,0.01,0.95,1.15
2,529,5.29,1.0534073916758502,0.01,0.95,1.15
2,530,5.3,1.0482693338192328,0.01,0.95,1.15
2,531,5.3100000000000005,1.0489445979942584,0.01,0.95,1.15
2,532,5.32,1.0510936178039623,0.01,0.95,1.15
2,533,5.33,1.0529280272842299,0.01,0.95,1.15
2,534,5.34,1.0533413003868934,0.01,0.95,1.15
2,535,5.3500000000000005,1.0473952806814006,0.01,0.95,1.15
2,536,5.36,1.046939966342205,0.01,0.95,1.15
2,537,5.37,1.0514447194554404,0.01,0.95,1.15
2,538,5.38,1.0464200721590704,0.01,0.95,1.15
2,539,5.39,1.0474824365596183,0.01,0.95,1.15
2,540,5.4,1.0521822083162256,0.01,0.95,1.15
2,541,5.41,1.0501319429516862,0.01,0.95,1.15
2,542,5.42,1.0522191333412736,0.01,0.95,1.15
2,543,5.43,1.0522837219965566,0.01,0.95,1.15
2,544,5.44,1.048735227341727,0.01,0.95,1.15
2,545,5.45,1.0529080488183524,0.01,0.95,1.15
2,546,5.46,1.0480014474909916,0.01,0.95,1.15
2,547,5.47,1.047656896236392,0.01,0.95,1.15
2,548,5.48,1.0534482676835102,0.01,0.95,1.15
2,549,5.49,1.0478925623154367,0.01,0.95,1.15
2,550,5.5,1.0551646160126744,0.01,0.95,1.15
2,551,5.51,1.0504103116188797,0.01,0.95,1.15
2,552,5.5200000000000005,1.048504104415576,0.01,0.95,1.15
2,553,5.53,1.0548363327408772,0.01,0.95,1.15
2,554,5.54,1.0487636647772347,0.01,0.95,1.15
2,555,5.55,1.0511089322480134,0.01,0.95,1.15
2,556,5.5600000000000005,1.051423290582925,0.01,0.95,1.15
2,557,5.57,1.0512261722293081,0.01,0.95,1.15
2,558,5.58,1.05058348108347,0.01,0.95,1.15
2,559,5.59,1.0502283882267796,0.01,0.95,1.15
2,560,5.6000000000000005,1.0504253487302824,0.01,0.95,1.15
2,561,5.61,1.0486222375318237,0.01,0.95,1.15
2,562,5.62,1.0502476498009,0.01,0.95,1.15
2,563,5.63,1.0513592454719207,0.01,0.95,1.15
2,564,5.64,1.0483333442293394,0.01,0.95,1.15
2,565,5.65,1.050722561691711,0.01,0.95,1.15
2,566,5.66,1.0465054964444245,0.01,0.95,1.15
2,567,5.67,1.050165551194869,0.01,0.95,1.15
2,568,5.68,1.048118156262759,0.01,0.95,1.15
2,569,5.69,1.0480696924757515,0.01,0.95,1.15
2,570,5.7,1.05214204785297,0.01,0.95,1.15
2,571,5.71,1.0484251710432708,0.01,0.95,1.15
2,572,5.72,1.0486698123881455,0.01,0.95,1.15
2,573,5.73,1.0534057605032878,0.01,0.95,1.15
2,574,5.74,1.0461388513239605,0.01,0.95,1.15
2,575,5.75,1.0472012555295431,0.01,0.95,1.15
2,576,5.76,1.0481147437495686,0.01,0.95,1.15
2,577,5.7700000000000005,1.0512777475196935,0.01,0.95,1.15
2,578,5.78,1.0527605478256115,0.01,0.95,1.15
2,579,5.79,1.0496255795404252,0.01,0.95,1.15
2,580,5.8,1.0501490946357166,0.01,0.95,1.15
2,581,5.8100000000000005,1.0527697129219418,0.01,0.95,1.15
2,582,5.82,1.0515334124022078,0.01,0.95,1.15
2,583,5.83,1.0468853072823077,0.01,0.95,1.15
2,584,5.84,1.0451665336158322,0.01,0.95,1.15
2,585,5.8500000000000005,1.0505681778648481,0.01,0.95,1.15
2,586,5.86,1.0496082915870824,0.01,0.95,1.15
2,587,5.87,1.0419587536456028,0.01,0.95,1.15
2,588,5.88,1.0513325806326301,0.01,0.95,1.15
2,589,5.89,1.0523389648366177,0.01,0.95,1.15
2,590,5.9,1.0479847520869503,0.01,0.95,1.15
2,591,5.91,1.0524832746545478,0.01,0.95,1.15
2,592,5.92,1.049049054828766,0.01,0.95,1.15
2,593,5.93,1.0485315302660785,0.01,0.95,1.15
2,594,5.94,1.0499004044362685,0.01,0.95,1.15
2,595,5.95,1.0504266333713566,0.01,0.95,1.15
2,596,5.96,1.0494019762060733,0.01,0.95,1.15
2,597,5.97,1.0508469852164082,0.01,0.95,1.15
2,598,5.98,1.0486458377571404,0.01,0.95,1.15
2,599,5.99,1.0481820858385866,0.01,0.95,1.15
2,600,6.0,1.051892160690392,0.01,0.95,1.15
2,601,6.01,1.0502790586044835,0.01,0.95,1.15
2,602,6.0200000000000005,1.0501781750175512,0.01,0.95,1.15
2,603,6.03,1.0470453071616386,0.01,0.95,1.15
2,604,6.04,1.0516371746693023,0.01,0.95,1.15
2,605,6.05,1.0512041494324915,0.01,0.95,1.15
2,606,6.0600000000000005,1.0507752073709244,0.01,0.95,1.15
2,607,6.07,1.0514391314258094,0.01,0.95,1.15
2,608,6.08,1.0474907603646104,0.01,0.95,1.15
2,609,6.09,1.049143529342898,0.01,0.95,1.15
2,610,6.1000000000000005,1.0528456588953723,0.01,0.95,1.15
2,611,6.11,1.055204550738343,0.01,0.95,1.15
2,612,6.12,1.0479725047816548,0.01,0.95,1.15
2,613,6.13,1.0503445505811277,0.01,0.95,1.15
2,614,6.140000000000001,1.048447031533494,0.01,0.95,1.15
2,615,6.15,1.0450427133380693,0.01,0.95,1.15
2,616,6.16,1.049964392880055,0.01,0.95,1.15
2,617,6.17,1.0497027955454588,0.01,0.95,1.15
2,618,6.18,1.0554456292977696,0.01,0.95,1.15
2,619,6.19,1.047979385777956,0.01,0.95,1.15
2,620,6.2,1.052367969543311,0.01,0.95,1.15
2,621,6.21,1.0445888505269747,0.01,0.95,1.15
2,622,6.22,1.0521293403818517,0.01,0.95,1.15
2,623,6.23,1.049446153984405,0.01,0.95,1.15
2,624,6.24,1.043668148168377,0.01,0.95,1.15
2,625,6.25,1.0523436614852824,0.01,0.95,1.15
2,626,6.26,1.053839254438031,0.01,0.95,1.15
2,627,6.2700000000000005,1.0506118597332725,0.01,0.95,1.15
2,628,6.28,1.0477853696605135,0.01,0.95,1.15
2,629,6.29,1.0531867474434142,0.01,0.95,1.15
2,630,6.3,1.0486848327670422,0.01,0.95,1.15
2,631,6.3100000000000005,1.0495374431421787,0.01,0.95,1.15
2,632,6.32,1.0498308094861717,0.01,0.95,1.15
2,633,6.33,1.045141115839598,0.01,0.95,1.15
2,634,6.34,1.0454333727737108,0.01,0.95,1.15
2,635,6.3500000000000005,1.047764060448946,0.01,0.95,1.15
2,636,6.36,1.044053412925998,0.01,0.95,1.15
2,637,6.37,1.0469808631718207,0.01,0.95,1.15
2,638,6.38,1.0476275785413176,0.01,0.95,1.15
2,639,6.390000000000001,1.0522510218517196,0.01,0.95,1.15
2,640,6.4,1.0445796147836772,0.01,0.95,1.15
2,641,6.41,1.048542445481455,0.01,0.95,1.15
2,642,6.42,1.050853350824212,0.01,0.95,1.15
2,643,6.43,1.0491818570374607,0.01,0.95,1.15
2,644,6.44,1.045758588449254,0.01,0.95,1.15
2,645,6.45,1.050711069434565,0.01,0.95,1.15
2,646,6.46,1.0522995113983615,0.01,0.95,1.15
2,647,6.47,1.0481510504302451,0.01,0.95,1.15
2,648,6.48,1.0542698721004968,0.01,0.95,1.15
2,649,6.49,1.0524033816714569,0.01,0.95,1.15
2,650,6.5,1.0463133928632808,0.01,0.95,1.15
2,651,6.51,1.050106466759563,0.01,0.95,1.15
2,652,6.5200000000000005,1.0469327811201379,0.01,0.95,1.15
2,653,6.53,1.0460359950361586,0.01,0.95,1.15
2,654,6.54,1.0478467430607867,0.01,0.95,1.15
2,655,6.55,1.0498103408934767,0.01,0.95,1.15
2,656,6.5600000000000005,1.0480020764842455,0.01,0.95,1.15
2,657,6.57,1.0493729342516214,0.01,0.95,1.15
2,658,6.58,1.0543450512781727,0.01,0.95,1.15
2,659,6.59,1.0456282160386967,0.01,0.95,1.15
2,660,6.6000000000000005,1.0487623611997916,0.01,0.95,1.15
2,661,6.61,1.0501536581411206,0.01,0.95,1.15
2,662,6.62,1.0553683897308554,0.01,0.95,1.15
